,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
6068,4,140000,23.0,1498,98.96,5,800000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6069,4,52300,17.01,1582,126.2,5,1325000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6070,3,50000,27.28,1047,69.0,5,450000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6071,11,160000,10.5,2609,120.0,7,300000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6072,6,86000,12.8,2494,102.0,7,1345000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6073,7,51000,19.23,1598,98.0,5,1800000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6074,3,22000,14.8,1591,121.3,5,1350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6075,11,96714,11.0,2993,235.0,5,1375000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6076,1,1000,21.21,1197,81.8,5,775000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6077,5,48000,23.95,998,67.05,5,311000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6078,6,79225,24.0,1120,70.0,5,469000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6079,2,5000,18.6,1197,81.86,5,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6080,7,71000,12.99,2494,100.6,8,1050000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6081,8,67000,16.95,1197,78.9,5,429000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6082,9,35000,12.8,2494,102.0,7,1175000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6083,7,103431,24.0,1120,70.0,5,345000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6084,4,43000,14.8,1497,121.36,5,795000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6085,8,56194,19.0,1197,85.8,5,430000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6086,3,48622,24.3,1248,88.5,5,850000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6087,6,55000,18.6,1197,81.83,5,499000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6088,4,33070,20.51,998,67.04,5,460000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6089,8,90000,15.1,2179,140.0,7,800000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6090,9,66000,20.5,1598,103.5,5,450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6091,12,64321,21.79,998,67.05,5,235000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6092,9,15000,20.92,998,67.1,5,200000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6093,9,60000,13.0,2982,168.5,7,1260000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6094,5,89000,26.59,1248,74.0,5,685000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6095,6,43937,19.1,1197,85.8,5,570000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6096,9,96888,22.32,1582,126.3,5,550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6097,10,70000,13.6,2523,63.0,7,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6098,7,162000,12.99,2494,100.6,7,750000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6099,3,12000,17.1,1496,105.5,5,1275000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6100,2,57000,23.0,1498,98.96,5,900000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6101,4,60000,15.96,2523,62.1,7,690000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6102,10,67000,20.36,1197,78.9,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6103,4,39000,17.01,1591,121.3,5,790000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6104,2,35000,23.95,998,67.05,5,380000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6105,4,50000,16.5,1493,70.0,7,775000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6106,5,85000,19.67,1582,126.2,5,1040000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6107,11,300000,18.7,1896,66.0,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6108,4,20000,21.4,1197,83.1,5,548000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6109,3,40000,24.3,1248,88.5,5,920000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6110,4,75823,28.4,1248,74.0,5,635000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6111,4,89000,22.54,1396,88.73,5,690000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6112,6,90000,22.54,1396,88.73,5,700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6113,7,60000,16.47,1198,74.0,5,312000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6114,4,38731,20.73,1373,91.1,5,765000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6115,5,54000,26.0,1498,98.6,5,750000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6116,3,39852,28.4,1248,74.0,5,725000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6117,11,83000,16.1,1197,85.0,5,335000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6118,4,32940,24.3,1248,88.5,5,875000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6119,4,77000,20.14,1498,88.0,5,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6120,5,95500,24.3,1248,88.5,5,725000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6121,6,80000,22.54,1396,88.73,5,520000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6122,7,56000,12.99,2494,100.6,8,1020000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6123,4,23450,16.3,1956,170.0,5,1500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6124,5,80000,21.21,1197,81.8,5,390000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6125,2,20000,27.39,1248,74.0,5,750000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6126,6,48000,27.62,793,47.0,5,475000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6127,2,20410,17.0,1497,118.0,5,1140000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6128,2,13000,17.0,1956,138.1,5,1700000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6129,5,77185,20.73,1373,91.1,5,600000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6130,9,79433,23.95,998,67.05,5,273000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6131,5,50000,18.9,1197,82.0,5,465000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6132,3,68000,27.3,1498,98.6,5,725000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6133,3,30000,23.84,1199,84.0,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6134,3,20100,22.0,1582,126.2,5,850000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6135,5,60000,22.54,1396,88.73,5,630000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6136,7,170000,25.1,1498,98.6,5,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6137,2,6000,18.9,1197,81.86,5,576000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6138,2,17000,19.5,1199,88.76,5,595000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6139,7,35000,18.6,1197,81.83,5,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6140,6,20000,16.36,2179,187.7,5,3500000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6141,6,87194,28.4,1248,74.02,5,575000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6142,2,15000,25.17,799,53.3,5,380000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6143,9,53270,15.96,2523,62.1,7,550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6144,7,80000,15.96,2523,63.0,9,465000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6145,6,41953,17.21,1197,103.6,5,670000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6146,6,49199,22.77,1498,98.59,5,650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6147,4,56352,28.4,1248,74.02,5,750000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6148,2,12000,19.5,1199,88.76,5,670000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6149,3,20000,18.6,1197,81.83,5,598000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6150,6,44566,25.83,1498,99.0,5,580000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6151,4,59934,25.5,1498,98.6,5,850000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6152,3,1830,22.7,799,53.64,5,360000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6153,4,25000,24.7,796,47.3,5,250000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6154,10,79815,28.4,1248,74.0,5,400000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6155,11,140000,11.5,2982,171.0,7,1150000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6156,4,45000,16.1,1197,85.0,5,568000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6157,11,60000,17.0,1197,80.0,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6158,8,79000,12.05,2179,120.0,8,775000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6159,9,37453,15.6,1196,70.0,5,335000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6160,4,85000,13.68,2393,147.8,8,1650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6161,5,86000,28.09,1248,88.5,5,640000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6162,7,53000,24.0,1120,70.0,5,480000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6163,5,95321,23.9,1582,126.32,5,675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6164,6,100000,28.09,1248,88.5,5,650000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6165,8,51203,20.92,998,67.1,5,280000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6166,3,23900,24.3,1248,88.5,5,1000000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6167,14,30000,19.7,796,46.3,5,120000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6168,8,110000,22.7,1498,89.84,5,549000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6169,12,84251,19.2,1197,80.0,5,290000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6170,9,67000,11.57,2179,138.1,7,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6171,3,80000,13.68,2393,147.8,7,2000000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6172,3,55000,15.96,2523,63.0,9,800000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6173,4,28000,17.0,1497,121.36,5,600000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6174,8,100000,22.32,1582,126.32,5,487000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6175,5,60000,27.28,1047,69.0,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6176,8,63000,21.9,1396,88.76,5,460000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6177,8,110000,14.0,2179,138.1,7,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6178,9,24000,17.33,1998,189.08,4,1750000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6179,3,25000,20.51,998,67.04,5,380000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6180,3,20773,18.6,1197,81.83,5,700000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6181,6,30000,22.74,796,47.3,5,255000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6182,4,35668,23.95,998,67.1,5,369000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6183,6,69000,22.77,1498,98.59,5,581000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6184,5,70000,24.0,1186,73.97,5,500000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6185,4,79874,28.4,1248,74.02,5,650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6186,8,70000,22.9,1248,74.0,5,451000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6187,5,87500,25.32,1198,77.0,6,350000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6188,8,120000,20.0,1399,68.1,5,230000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6189,4,34996,19.4,1194,94.93,5,450000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6190,3,60000,28.4,1248,74.0,5,650000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6191,13,60000,19.2,1197,80.0,5,350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6192,3,9095,18.9,1197,81.86,5,579000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6193,3,19026,21.5,1497,108.5,5,1000000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6194,4,34834,20.73,1373,91.1,5,750000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6195,4,30000,18.6,1197,81.83,5,630000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6196,4,25000,24.7,1047,69.0,5,550000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6197,2,85000,24.7,796,47.3,5,330000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6198,8,65000,19.1,1197,85.8,5,350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6199,9,155000,21.9,1396,88.76,5,380000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6200,7,89755,22.7,1498,89.84,5,711000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6201,9,40000,21.27,1396,88.76,5,570000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6202,4,43330,21.5,1497,108.5,5,830000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6203,6,73000,12.99,2494,100.6,8,1050000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6204,10,60000,14.4,1598,103.6,5,385000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6205,11,70000,19.7,1598,103.6,5,235000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6206,4,1198,12.0,1991,184.0,5,5743000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6207,8,100000,22.32,1582,126.32,5,700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6208,3,30941,23.01,999,67.0,5,354000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6209,5,78123,17.8,1497,117.3,5,651000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6210,3,6500,18.9,1197,81.86,5,480000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6211,7,70000,24.0,1120,70.0,5,440000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6212,5,35000,26.0,1498,98.6,5,1000000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6213,5,96000,19.67,1582,126.2,5,1100000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6214,8,85405,19.01,1461,108.45,5,410000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6215,9,50000,16.07,1995,181.0,4,1100000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6216,4,59819,18.16,1196,86.8,5,575000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6217,4,6000,17.5,1199,88.7,5,825000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6218,8,60000,15.96,2523,62.1,7,450000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6219,3,40000,28.4,1248,74.02,5,760000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6220,1,1500,22.05,796,47.3,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6221,4,50000,18.9,1197,81.86,5,475000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6222,9,115777,23.0,1396,90.0,5,475000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6223,11,135000,20.0,1399,68.0,5,160000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6224,3,33000,21.01,1197,81.8,5,730000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6225,3,52865,21.66,1498,103.6,5,950000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6226,3,82935,26.59,1248,74.0,5,750000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6227,5,53000,25.2,1248,74.0,5,610000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6228,3,60000,13.68,2393,147.8,7,1950000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6229,2,20000,17.0,1591,121.3,5,970000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6230,7,40000,20.63,1198,67.0,5,200000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6231,5,86000,19.3,1248,73.9,5,675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6232,5,51321,21.66,1498,103.52,5,795000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6233,6,56000,25.8,1498,98.6,5,510000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6234,8,25000,30.46,796,47.3,5,220000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6235,6,15000,18.9,1197,82.0,5,450000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6236,6,68523,20.54,1598,103.6,5,495000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6237,2,18000,15.1,2179,152.87,7,1400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6238,6,35000,15.6,1196,70.02,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6239,3,25000,23.1,998,67.04,5,460000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6240,6,44842,28.4,1248,74.02,5,575000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6241,9,80000,22.32,1582,126.32,5,490000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6242,6,76407,23.95,998,67.05,5,300000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6243,3,25000,23.84,1199,84.0,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6244,9,92000,17.05,1995,184.0,5,1200000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6245,5,24000,15.29,1591,121.3,5,835000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6246,10,75000,14.21,2143,203.0,5,1575000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6247,6,74000,23.4,1248,74.0,5,550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6248,4,76000,16.0,2179,140.0,7,1190000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6249,1,10000,17.0,1956,167.67,5,1228000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6250,3,25000,17.19,1197,81.86,5,741000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6251,3,5000,23.95,998,67.05,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6252,6,30000,18.6,1197,81.83,5,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6253,3,6752,20.3,1086,68.0,5,550000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6254,2,12000,22.05,796,47.3,5,285000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6255,4,70000,21.19,1396,88.73,5,850000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6256,5,60000,19.44,1198,67.0,7,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6257,3,19000,21.4,1197,83.1,5,825000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6258,6,63254,25.2,1248,74.0,5,575000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6259,4,100000,23.84,1199,84.0,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6260,2,35000,23.7,1396,88.76,5,980000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6261,3,18000,18.0,1969,190.0,5,4750000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6262,9,124000,14.7,1985,163.0,5,1400000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6263,4,58574,16.0,2179,140.0,7,1090000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6264,9,65000,14.94,2143,204.0,5,2100000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6265,6,37000,15.63,1499,110.4,5,675000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6266,9,58000,18.6,1197,85.8,5,425000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6267,3,20000,18.9,1197,81.86,5,525000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6268,2,17000,17.0,1956,138.1,5,1695000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6269,5,54000,23.1,998,67.04,5,450000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6270,6,56000,19.59,1995,187.74,5,2675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6271,14,49251,19.7,796,46.3,5,175000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6272,7,66000,15.4,2179,120.0,8,1090000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6273,5,30464,23.1,998,67.04,5,469000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6274,5,52000,20.85,1197,83.14,5,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6275,7,50000,20.51,998,67.06,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6276,4,60000,26.21,1248,88.5,5,650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6277,11,37900,13.7,1798,157.75,5,845000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6278,12,89791,16.55,2993,258.0,5,1350000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6279,11,64616,20.36,1197,78.9,5,310000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6280,5,50000,22.54,1396,88.73,5,650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6281,4,90000,20.51,998,67.04,5,320000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6282,4,90000,28.4,1248,74.02,5,700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6283,2,12000,21.7,998,67.0,5,400000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
